id,city,title,rent_raw,size_raw,rent,size,size_norm
1005503,München,Real Market Listing,577.0,28.0,577.0,28.0,0.3510551948051948
1003014,Berlin,Real Market Listing,1000.0,45.0,1000.0,45.0,0.6960227272727272
1001575,Hamburg,Real Market Listing,528.0,48.0,528.0,48.0,0.7568993506493505
1002944,Köln,Real Market Listing,468.0,26.0,468.0,26.0,0.3104707792207792
1001748,Berlin,Real Market Listing,595.0,46.0,595.0,46.0,0.716314935064935
1000810,München,Real Market Listing,1030.0,30.0,1030.0,30.0,0.39163961038961037
1003211,Berlin,Real Market Listing,569.0,59.26,569.0,59.26,0.9853896103896104
1005637,Berlin,Real Market Listing,261.77,35.0,261.77,35.0,0.49310064935064934
1000247,München,Real Market Listing,745.0,42.0,745.0,42.0,0.6351461038961039
1006262,Hamburg,Real Market Listing,696.0,55.64,696.0,55.64,0.9119318181818181
1004048,Köln,Real Market Listing,555.0,46.0,555.0,46.0,0.716314935064935
1002893,München,Real Market Listing,470.0,16.64,470.0,16.64,0.12053571428571432
1000425,Berlin,Real Market Listing,550.0,39.9,550.0,39.9,0.5925324675324675
1001335,Köln,Real Market Listing,660.0,55.0,660.0,55.0,0.8989448051948051
1000856,Berlin,Real Market Listing,662.1,44.14,662.1,44.14,0.6785714285714285
1006028,München,Real Market Listing,770.0,30.0,770.0,30.0,0.39163961038961037
1002801,Köln,Real Market Listing,415.0,44.0,415.0,44.0,0.6757305194805194
1003043,München,Real Market Listing,1150.0,22.0,1150.0,22.0,0.22930194805194806
1005921,Hamburg,Real Market Listing,590.0,57.45,590.0,57.45,0.9486607142857143
1000183,Berlin,Real Market Listing,770.0,25.0,770.0,25.0,0.29017857142857145
1000198,München,Real Market Listing,1290.0,45.0,1290.0,45.0,0.6960227272727272
1002045,Köln,Real Market Listing,550.0,40.0,550.0,40.0,0.5945616883116883
1006376,Hamburg,Real Market Listing,602.9,51.53,602.9,51.53,0.8285308441558441
1002303,Köln,Real Market Listing,784.72,44.46,784.72,44.46,0.6850649350649352
1000468,Berlin,Real Market Listing,382.76,52.0,382.76,52.0,0.8380681818181818
1004112,München,Real Market Listing,210.0,30.0,210.0,30.0,0.39163961038961037
1002522,Berlin,Real Market Listing,277.0,40.35,277.0,40.35,0.601663961038961
1001745,Berlin,Real Market Listing,460.0,19.5,460.0,19.5,0.17857142857142858
1000023,Köln,Real Market Listing,690.0,17.0,690.0,17.0,0.12784090909090912
1000420,Hamburg,Real Market Listing,1250.0,54.0,1250.0,54.0,0.8786525974025974
1006011,Berlin,Real Market Listing,740.0,16.0,740.0,16.0,0.10754870129870131
1005369,Berlin,Real Market Listing,351.53,48.79,351.53,48.79,0.7729301948051949
1002678,Köln,Real Market Listing,550.0,43.0,550.0,43.0,0.6554383116883116
1004645,München,Real Market Listing,820.0,24.0,820.0,24.0,0.26988636363636365
1001194,Hamburg,Real Market Listing,550.0,54.0,550.0,54.0,0.8786525974025974
1003904,Hamburg,Real Market Listing,570.0,38.0,570.0,38.0,0.5539772727272727
1003098,Hamburg,Real Market Listing,636.0,53.0,636.0,53.0,0.8583603896103895
1005760,Potsdam,Real Market Listing,670.0,47.0,670.0,47.0,0.7366071428571428
1004764,Köln,Real Market Listing,610.0,50.0,610.0,50.0,0.7974837662337662
1005684,Hamburg,Real Market Listing,756.0,58.11,756.0,58.11,0.9620535714285713
1006258,München,Real Market Listing,1200.0,45.0,1200.0,45.0,0.6960227272727272
1006480,Potsdam,Real Market Listing,718.44,59.87,718.44,59.87,0.9977678571428572
1003477,Hamburg,Real Market Listing,505.0,56.5,505.0,56.5,0.9293831168831168
1000093,Berlin,Real Market Listing,1295.62,58.23,1295.62,58.23,0.9644886363636364
1000807,Berlin,Real Market Listing,445.0,59.92,445.0,59.92,0.9987824675324675
1004557,Köln,Real Market Listing,740.0,35.0,740.0,35.0,0.49310064935064934
1001789,Berlin,Real Market Listing,899.0,53.0,899.0,53.0,0.8583603896103895
1000307,Köln,Real Market Listing,540.0,36.0,540.0,36.0,0.5133928571428571
1006492,Berlin,Real Market Listing,900.0,46.0,900.0,46.0,0.716314935064935
1005195,Berlin,Real Market Listing,563.0,59.34,563.0,59.34,0.987012987012987
1004128,Köln,Real Market Listing,325.0,36.0,325.0,36.0,0.5133928571428571
1003706,Köln,Real Market Listing,710.59,38.09,710.59,38.09,0.5558035714285715
1005045,München,Real Market Listing,1100.0,34.0,1100.0,34.0,0.47280844155844154
1001654,Berlin,Real Market Listing,421.65,58.66,421.65,58.66,0.9732142857142856
1001504,München,Real Market Listing,508.84,33.81,508.84,33.81,0.4689529220779221
1003859,Berlin,Real Market Listing,622.0,53.68,622.0,53.68,0.8721590909090909
1004989,Köln,Real Market Listing,450.0,48.0,450.0,48.0,0.7568993506493505
1004449,Berlin,Real Market Listing,490.0,55.0,490.0,55.0,0.8989448051948051
1002223,München,Real Market Listing,1100.0,19.5,1100.0,19.5,0.17857142857142858
1006361,München,Real Market Listing,990.0,56.0,990.0,56.0,0.9192370129870129
1001175,Köln,Real Market Listing,700.0,57.0,700.0,57.0,0.9395292207792207
1004649,Berlin,Real Market Listing,850.0,55.0,850.0,55.0,0.8989448051948051
1006428,Berlin,Real Market Listing,670.14,30.67,670.14,30.67,0.40523538961038963
1000349,Berlin,Real Market Listing,613.47,47.19,613.47,47.19,0.7404626623376622
1001425,Köln,Real Market Listing,790.0,45.0,790.0,45.0,0.6960227272727272
1000503,München,Real Market Listing,511.55,33.99,511.55,33.99,0.47260551948051954
1002970,Berlin,Real Market Listing,489.82,45.73,489.82,45.73,0.710836038961039
1002803,Hamburg,Real Market Listing,600.0,56.0,600.0,56.0,0.9192370129870129
1005380,München,Real Market Listing,900.0,36.0,900.0,36.0,0.5133928571428571
1005075,Berlin,Real Market Listing,639.0,58.79,639.0,58.79,0.9758522727272728
1006527,Berlin,Real Market Listing,698.0,58.0,698.0,58.0,0.9598214285714285
1001718,Berlin,Real Market Listing,548.0,54.82,548.0,54.82,0.8952922077922079
1005519,Hamburg,Real Market Listing,520.0,47.8,520.0,47.8,0.752840909090909
1002633,Berlin,Real Market Listing,400.0,40.0,400.0,40.0,0.5945616883116883
1006162,Köln,Real Market Listing,583.0,29.34,583.0,29.34,0.3782467532467533
1002865,Berlin,Real Market Listing,735.0,28.0,735.0,28.0,0.3510551948051948
1002728,Köln,Real Market Listing,400.0,41.0,400.0,41.0,0.6148538961038961
1002481,Berlin,Real Market Listing,439.4,57.64,439.4,57.64,0.9525162337662337
1006274,Köln,Real Market Listing,690.0,53.0,690.0,53.0,0.8583603896103895
1005187,Berlin,Real Market Listing,649.0,56.36,649.0,56.36,0.9265422077922078
1006464,Köln,Real Market Listing,599.0,24.43,599.0,24.43,0.278612012987013
1005513,Köln,Real Market Listing,475.0,25.0,475.0,25.0,0.29017857142857145
1001650,Köln,Real Market Listing,304.59,43.94,304.59,43.94,0.6745129870129869
1000565,Hamburg,Real Market Listing,499.0,18.0,499.0,18.0,0.1481331168831169
1000538,Hamburg,Real Market Listing,590.0,40.33,590.0,40.33,0.6012581168831168
1003771,Köln,Real Market Listing,620.0,55.0,620.0,55.0,0.8989448051948051
1005021,Berlin,Real Market Listing,877.2,51.6,877.2,51.6,0.8299512987012988
1003409,Köln,Real Market Listing,650.0,46.3,650.0,46.3,0.7224025974025973
1005396,Berlin,Real Market Listing,539.0,48.69,539.0,48.69,0.7709009740259739
1006108,Berlin,Real Market Listing,590.0,38.0,590.0,38.0,0.5539772727272727
1003238,Hamburg,Real Market Listing,735.0,53.29,735.0,53.29,0.8642451298701299
1001934,Hamburg,Real Market Listing,610.0,51.33,610.0,51.33,0.8244724025974025
1002104,Hamburg,Real Market Listing,530.0,53.0,530.0,53.0,0.8583603896103895
1002402,Berlin,Real Market Listing,420.0,57.0,420.0,57.0,0.9395292207792207
1004692,Hamburg,Real Market Listing,1206.9,44.7,1206.9,44.7,0.689935064935065
1006531,Berlin,Real Market Listing,820.0,23.0,820.0,23.0,0.24959415584415584
1002851,München,Real Market Listing,1350.0,32.0,1350.0,32.0,0.432224025974026
1004113,Berlin,Real Market Listing,650.0,35.8,650.0,35.8,0.5093344155844155
1005707,München,Real Market Listing,1000.0,52.0,1000.0,52.0,0.8380681818181818
1002600,Berlin,Real Market Listing,560.0,34.0,560.0,34.0,0.47280844155844154
1002966,Hamburg,Real Market Listing,1150.0,56.5,1150.0,56.5,0.9293831168831168
1003026,Köln,Real Market Listing,428.0,34.25,428.0,34.25,0.4778814935064935
1000764,Berlin,Real Market Listing,678.0,28.9,678.0,28.9,0.36931818181818177
1004965,München,Real Market Listing,850.0,48.41,850.0,48.41,0.7652191558441557
1003809,Hamburg,Real Market Listing,870.0,59.0,870.0,59.0,0.9801136363636362
1002954,Köln,Real Market Listing,940.0,47.1,940.0,47.1,0.7386363636363638
1004993,Hamburg,Real Market Listing,445.0,53.0,445.0,53.0,0.8583603896103895
1004332,Berlin,Real Market Listing,880.0,56.15,880.0,56.15,0.9222808441558442
1000387,Berlin,Real Market Listing,429.0,19.5,429.0,19.5,0.17857142857142858
1001032,Berlin,Real Market Listing,455.0,19.5,455.0,19.5,0.17857142857142858
1004500,Berlin,Real Market Listing,570.0,40.0,570.0,40.0,0.5945616883116883
1000907,Hamburg,Real Market Listing,995.0,50.0,995.0,50.0,0.7974837662337662
1002915,Berlin,Real Market Listing,600.0,42.51,600.0,42.51,0.6454951298701298
1000033,München,Real Market Listing,1040.0,41.0,1040.0,41.0,0.6148538961038961
1002877,Berlin,Real Market Listing,650.0,43.58,650.0,43.58,0.6672077922077921
1000747,München,Real Market Listing,895.0,33.0,895.0,33.0,0.4525162337662338
1002404,München,Real Market Listing,1150.0,30.0,1150.0,30.0,0.39163961038961037
1003076,München,Real Market Listing,1160.0,47.6,1160.0,47.6,0.7487824675324676
1005008,München,Real Market Listing,1450.0,57.0,1450.0,57.0,0.9395292207792207
1006311,München,Real Market Listing,910.0,28.0,910.0,28.0,0.3510551948051948
1003355,Berlin,Real Market Listing,1150.0,56.79,1150.0,56.79,0.9352678571428572
1004714,Köln,Real Market Listing,910.0,59.0,910.0,59.0,0.9801136363636362
1005834,Berlin,Real Market Listing,561.0,20.5,561.0,20.5,0.19886363636363638
1004969,Berlin,Real Market Listing,276.38,38.45,276.38,38.45,0.5631087662337663
1001905,Berlin,Real Market Listing,800.0,38.35,800.0,38.35,0.5610795454545455
1005601,Köln,Real Market Listing,650.0,27.0,650.0,27.0,0.330762987012987
1003326,Berlin,Real Market Listing,780.0,55.0,780.0,55.0,0.8989448051948051
1003007,Berlin,Real Market Listing,469.25,57.79,469.25,57.79,0.955560064935065
1006135,Hamburg,Real Market Listing,473.02,40.36,473.02,40.36,0.6018668831168831
1003837,München,Real Market Listing,1200.0,50.0,1200.0,50.0,0.7974837662337662
1002758,München,Real Market Listing,1380.0,38.0,1380.0,38.0,0.5539772727272727
1003971,Köln,Real Market Listing,470.0,42.0,470.0,42.0,0.6351461038961039
1005753,Berlin,Real Market Listing,720.0,38.18,720.0,38.18,0.5576298701298701
1000518,Berlin,Real Market Listing,463.65,42.15,463.65,42.15,0.638189935064935
1004855,Berlin,Real Market Listing,780.0,55.0,780.0,55.0,0.8989448051948051
1000915,Köln,Real Market Listing,990.0,45.0,990.0,45.0,0.6960227272727272
1002755,Berlin,Real Market Listing,1050.0,44.52,1050.0,44.52,0.6862824675324677
1000501,Berlin,Real Market Listing,504.0,28.0,504.0,28.0,0.3510551948051948
1005379,Berlin,Real Market Listing,1222.0,47.0,1222.0,47.0,0.7366071428571428
1003077,Berlin,Real Market Listing,500.0,25.5,500.0,25.5,0.3003246753246753
1003671,Berlin,Real Market Listing,529.0,58.0,529.0,58.0,0.9598214285714285
1006137,Köln,Real Market Listing,900.0,58.0,900.0,58.0,0.9598214285714285
1004294,Köln,Real Market Listing,780.0,55.0,780.0,55.0,0.8989448051948051
1006365,Berlin,Real Market Listing,486.68,57.4,486.68,57.4,0.9476461038961039
1003402,Köln,Real Market Listing,750.0,58.55,750.0,58.55,0.9709821428571427
1002183,München,Real Market Listing,560.0,16.64,560.0,16.64,0.12053571428571432
1005389,München,Real Market Listing,1300.0,30.0,1300.0,30.0,0.39163961038961037
1001553,Berlin,Real Market Listing,880.0,58.0,880.0,58.0,0.9598214285714285
1005554,München,Real Market Listing,599.0,20.0,599.0,20.0,0.18871753246753248
1001606,Hamburg,Real Market Listing,520.0,26.0,520.0,26.0,0.3104707792207792
1002398,München,Real Market Listing,1200.0,38.0,1200.0,38.0,0.5539772727272727
1005936,Hamburg,Real Market Listing,1046.0,56.53,1046.0,56.53,0.9299918831168831
1006385,Hamburg,Real Market Listing,750.0,32.0,750.0,32.0,0.432224025974026
1003639,München,Real Market Listing,280.0,15.0,280.0,15.0,0.08725649350649352
1001397,Berlin,Real Market Listing,738.0,49.2,738.0,49.2,0.78125
1002885,Berlin,Real Market Listing,334.02,47.15,334.02,47.15,0.739650974025974
1003936,Berlin,Real Market Listing,394.0,34.4,394.0,34.4,0.4809253246753247
1005724,Berlin,Real Market Listing,785.03,58.15,785.03,58.15,0.9628652597402598
1000931,Berlin,Real Market Listing,651.0,16.0,651.0,16.0,0.10754870129870131
1002351,Hamburg,Real Market Listing,775.0,58.4,775.0,58.4,0.9679383116883117
1002226,Berlin,Real Market Listing,426.78,55.92,426.78,55.92,0.9176136363636364
1002987,Hamburg,Real Market Listing,740.0,14.0,740.0,14.0,0.06696428571428573
1005500,München,Real Market Listing,1100.0,15.0,1100.0,15.0,0.08725649350649352
1001101,München,Real Market Listing,509.0,36.0,509.0,36.0,0.5133928571428571
1001973,München,Real Market Listing,1095.0,30.0,1095.0,30.0,0.39163961038961037
1002317,Potsdam,Real Market Listing,750.0,50.0,750.0,50.0,0.7974837662337662
1001867,Berlin,Real Market Listing,668.0,30.38,668.0,30.38,0.39935064935064934
1000257,Berlin,Real Market Listing,875.0,35.0,875.0,35.0,0.49310064935064934
1001755,Berlin,Real Market Listing,449.15,56.91,449.15,56.91,0.9377029220779219
1001921,Berlin,Real Market Listing,741.0,32.2,741.0,32.2,0.4362824675324676
1005479,München,Real Market Listing,1450.0,58.0,1450.0,58.0,0.9598214285714285
1005579,Hamburg,Real Market Listing,536.0,50.0,536.0,50.0,0.7974837662337662
1000429,Berlin,Real Market Listing,775.0,48.31,775.0,48.31,0.763189935064935
1001902,Hamburg,Real Market Listing,690.0,40.0,690.0,40.0,0.5945616883116883
1005339,Berlin,Real Market Listing,680.0,14.0,680.0,14.0,0.06696428571428573
1002210,Berlin,Real Market Listing,850.0,55.0,850.0,55.0,0.8989448051948051
1004591,Berlin,Real Market Listing,711.0,59.0,711.0,59.0,0.9801136363636362
1005634,Köln,Real Market Listing,535.0,50.0,535.0,50.0,0.7974837662337662
1006067,Berlin,Real Market Listing,416.73,49.67,416.73,49.67,0.7907873376623377
1001966,München,Real Market Listing,1250.0,54.0,1250.0,54.0,0.8786525974025974
1004076,Köln,Real Market Listing,310.0,26.0,310.0,26.0,0.3104707792207792
1005910,Köln,Real Market Listing,780.0,58.0,780.0,58.0,0.9598214285714285
1004462,Hamburg,Real Market Listing,554.25,56.73,554.25,56.73,0.9340503246753247
1004224,Berlin,Real Market Listing,590.0,40.0,590.0,40.0,0.5945616883116883
1005518,Berlin,Real Market Listing,775.0,59.6,775.0,59.6,0.9922889610389611
1002842,Köln,Real Market Listing,490.0,24.45,490.0,24.45,0.27901785714285715
1006096,Berlin,Real Market Listing,994.39,54.19,994.39,54.19,0.8825081168831168
1000354,Hamburg,Real Market Listing,670.0,38.26,670.0,38.26,0.5592532467532467
1001086,München,Real Market Listing,1440.0,57.4,1440.0,57.4,0.9476461038961039
1000142,Berlin,Real Market Listing,669.0,59.43,669.0,59.43,0.9888392857142858
1002453,Hamburg,Real Market Listing,618.0,52.0,618.0,52.0,0.8380681818181818
1003742,Köln,Real Market Listing,220.0,18.0,220.0,18.0,0.1481331168831169
1004742,Hamburg,Real Market Listing,720.0,27.0,720.0,27.0,0.330762987012987
1006447,Berlin,Real Market Listing,570.0,45.0,570.0,45.0,0.6960227272727272
1006503,Berlin,Real Market Listing,510.0,53.0,510.0,53.0,0.8583603896103895
1005251,Hamburg,Real Market Listing,533.0,56.82,533.0,56.82,0.9358766233766235
1001119,München,Real Market Listing,700.0,25.0,700.0,25.0,0.29017857142857145
1002859,Berlin,Real Market Listing,495.0,39.0,495.0,39.0,0.5742694805194806
1000216,Potsdam,Real Market Listing,588.33,56.57,588.33,56.57,0.9308035714285715
1005929,Berlin,Real Market Listing,900.0,46.88,900.0,46.88,0.7341720779220781
1000653,Berlin,Real Market Listing,540.0,36.63,540.0,36.63,0.5261769480519481
1005953,Hamburg,Real Market Listing,159.68,30.0,159.68,30.0,0.39163961038961037
1001352,Berlin,Real Market Listing,550.0,49.33,550.0,49.33,0.7838879870129869
1001097,Berlin,Real Market Listing,550.0,39.82,550.0,39.82,0.5909090909090909
1000210,München,Real Market Listing,709.0,24.0,709.0,24.0,0.26988636363636365
1000497,Berlin,Real Market Listing,475.33,39.37,475.33,39.37,0.5817775974025974
1005494,München,Real Market Listing,1340.0,34.0,1340.0,34.0,0.47280844155844154
1005400,Berlin,Real Market Listing,660.0,56.0,660.0,56.0,0.9192370129870129
1004507,München,Real Market Listing,1400.0,38.35,1400.0,38.35,0.5610795454545455
1005074,Berlin,Real Market Listing,781.0,55.97,781.0,55.97,0.9186282467532466
1003277,Berlin,Real Market Listing,559.0,55.84,559.0,55.84,0.9159902597402597
1005446,Berlin,Real Market Listing,460.0,19.5,460.0,19.5,0.17857142857142858
1002986,Berlin,Real Market Listing,850.0,40.0,850.0,40.0,0.5945616883116883
1004943,Köln,Real Market Listing,485.0,50.0,485.0,50.0,0.7974837662337662
1006214,München,Real Market Listing,487.06,33.36,487.06,33.36,0.45982142857142855
1001056,Berlin,Real Market Listing,453.22,49.79,453.22,49.79,0.7932224025974026
1000794,Hamburg,Real Market Listing,970.0,53.0,970.0,53.0,0.8583603896103895
1004386,Hamburg,Real Market Listing,800.0,43.0,800.0,43.0,0.6554383116883116
1003534,München,Real Market Listing,1015.0,53.0,1015.0,53.0,0.8583603896103895
1002534,Hamburg,Real Market Listing,1236.9,43.4,1236.9,43.4,0.6635551948051949
1003647,Berlin,Real Market Listing,425.0,45.0,425.0,45.0,0.6960227272727272
1001564,München,Real Market Listing,1100.0,35.0,1100.0,35.0,0.49310064935064934
1005507,Berlin,Real Market Listing,1083.56,57.79,1083.56,57.79,0.955560064935065
1002576,München,Real Market Listing,567.29,39.95,567.29,39.95,0.593547077922078
1002095,Berlin,Real Market Listing,1180.0,47.62,1180.0,47.62,0.7491883116883117
1001831,Köln,Real Market Listing,250.0,25.0,250.0,25.0,0.29017857142857145
1003149,Berlin,Real Market Listing,395.0,28.0,395.0,28.0,0.3510551948051948
1001452,Berlin,Real Market Listing,890.0,17.0,890.0,17.0,0.12784090909090912
1000315,Berlin,Real Market Listing,660.0,55.0,660.0,55.0,0.8989448051948051
1004745,Berlin,Real Market Listing,490.0,21.9,490.0,21.9,0.22727272727272727
1004672,Hamburg,Real Market Listing,600.0,59.0,600.0,59.0,0.9801136363636362
1003740,Hamburg,Real Market Listing,480.2,36.77,480.2,36.77,0.5290178571428572
1003148,Berlin,Real Market Listing,1245.0,45.0,1245.0,45.0,0.6960227272727272
1003651,Berlin,Real Market Listing,606.0,40.0,606.0,40.0,0.5945616883116883
1006156,Berlin,Real Market Listing,496.61,39.32,496.61,39.32,0.580762987012987
1000655,Köln,Real Market Listing,430.0,32.0,430.0,32.0,0.432224025974026
1003426,Köln,Real Market Listing,300.0,15.0,300.0,15.0,0.08725649350649352
1003017,Berlin,Real Market Listing,780.0,51.98,780.0,51.98,0.8376623376623377
1002132,Köln,Real Market Listing,850.0,54.68,850.0,54.68,0.8924512987012988
1000457,München,Real Market Listing,1195.0,39.0,1195.0,39.0,0.5742694805194806
1002333,München,Real Market Listing,900.0,55.0,900.0,55.0,0.8989448051948051
1004556,München,Real Market Listing,1400.0,39.0,1400.0,39.0,0.5742694805194806
1000245,Berlin,Real Market Listing,322.63,43.0,322.63,43.0,0.6554383116883116
1004808,Köln,Real Market Listing,750.0,54.0,750.0,54.0,0.8786525974025974
1005461,Berlin,Real Market Listing,559.0,40.66,559.0,40.66,0.6079545454545454
1004420,Köln,Real Market Listing,583.0,22.0,583.0,22.0,0.22930194805194806
1003268,München,Real Market Listing,850.0,50.0,850.0,50.0,0.7974837662337662
1004828,Berlin,Real Market Listing,605.0,56.58,605.0,56.58,0.9310064935064933
1000462,Köln,Real Market Listing,330.0,18.0,330.0,18.0,0.1481331168831169
1002338,Berlin,Real Market Listing,780.0,33.66,780.0,33.66,0.46590909090909083
1002098,Köln,Real Market Listing,990.0,40.0,990.0,40.0,0.5945616883116883
1005155,Berlin,Real Market Listing,549.0,42.36,549.0,42.36,0.6424512987012987
1005508,Berlin,Real Market Listing,480.0,24.0,480.0,24.0,0.26988636363636365
1005647,Hamburg,Real Market Listing,740.0,17.0,740.0,17.0,0.12784090909090912
1001872,Köln,Real Market Listing,430.0,35.0,430.0,35.0,0.49310064935064934
1004063,Berlin,Real Market Listing,599.0,38.89,599.0,38.89,0.5720373376623377
1001024,Köln,Real Market Listing,550.0,55.0,550.0,55.0,0.8989448051948051
1004728,Berlin,Real Market Listing,1150.0,43.0,1150.0,43.0,0.6554383116883116
1000605,Hamburg,Real Market Listing,550.0,55.0,550.0,55.0,0.8989448051948051
1001550,Köln,Real Market Listing,549.0,26.38,549.0,26.38,0.3181818181818182
1003299,Köln,Real Market Listing,650.0,50.0,650.0,50.0,0.7974837662337662
1005747,Berlin,Real Market Listing,449.0,31.09,449.0,31.09,0.41375811688311687
1004241,Berlin,Real Market Listing,536.0,37.8,536.0,37.8,0.5499188311688311
1002154,Hamburg,Real Market Listing,671.0,46.0,671.0,46.0,0.716314935064935
1005533,Berlin,Real Market Listing,981.0,52.5,981.0,52.5,0.8482142857142856
1003483,Hamburg,Real Market Listing,555.0,55.4,555.0,55.4,0.9070616883116883
1002627,Berlin,Real Market Listing,675.0,27.0,675.0,27.0,0.330762987012987
1001052,Berlin,Real Market Listing,826.0,39.55,826.0,39.55,0.5854301948051948
1000642,München,Real Market Listing,1020.0,18.0,1020.0,18.0,0.1481331168831169
1001034,München,Real Market Listing,1000.0,45.0,1000.0,45.0,0.6960227272727272
1002906,München,Real Market Listing,750.0,33.0,750.0,33.0,0.4525162337662338
1006518,München,Real Market Listing,870.0,33.7,870.0,33.7,0.46672077922077926
1006036,München,Real Market Listing,990.0,46.63,990.0,46.63,0.7290990259740261
1005208,Berlin,Real Market Listing,600.0,38.0,600.0,38.0,0.5539772727272727
1000736,München,Real Market Listing,1055.0,32.47,1055.0,32.47,0.4417613636363636
1003460,Berlin,Real Market Listing,850.0,43.87,850.0,43.87,0.6730925324675325
1006307,Hamburg,Real Market Listing,625.0,49.8,625.0,49.8,0.7934253246753246
1002628,Berlin,Real Market Listing,912.0,48.0,912.0,48.0,0.7568993506493505
1001805,München,Real Market Listing,510.0,29.9,510.0,29.9,0.3896103896103896
1005743,Berlin,Real Market Listing,1375.0,55.0,1375.0,55.0,0.8989448051948051
1005420,München,Real Market Listing,1190.0,50.0,1190.0,50.0,0.7974837662337662
1006322,Potsdam,Real Market Listing,769.0,50.97,769.0,50.97,0.8171672077922076
1005484,Berlin,Real Market Listing,800.0,41.77,800.0,41.77,0.6304788961038962
1005165,Berlin,Real Market Listing,567.93,51.63,567.93,51.63,0.8305600649350651
1005241,Berlin,Real Market Listing,848.0,56.12,848.0,56.12,0.921672077922078
1001859,Berlin,Real Market Listing,620.0,11.0,620.0,11.0,0.006087662337662352
1001770,Hamburg,Real Market Listing,360.0,28.25,360.0,28.25,0.3561282467532468
1004617,Köln,Real Market Listing,725.0,50.0,725.0,50.0,0.7974837662337662
1002164,Berlin,Real Market Listing,399.55,48.56,399.55,48.56,0.768262987012987
1004030,Hamburg,Real Market Listing,641.0,49.27,641.0,49.27,0.7826704545454547
1002941,Berlin,Real Market Listing,639.4,46.0,639.4,46.0,0.716314935064935
1002929,Berlin,Real Market Listing,804.94,41.57,804.94,41.57,0.6264204545454546
1000877,Köln,Real Market Listing,600.0,30.0,600.0,30.0,0.39163961038961037
1001886,Berlin,Real Market Listing,500.0,19.6,500.0,19.6,0.1806006493506494
1001414,Köln,Real Market Listing,320.0,30.0,320.0,30.0,0.39163961038961037
1005325,Köln,Real Market Listing,600.0,58.0,600.0,58.0,0.9598214285714285
1000367,Hamburg,Real Market Listing,565.0,32.0,565.0,32.0,0.432224025974026
1004934,Köln,Real Market Listing,410.0,51.0,410.0,51.0,0.8177759740259739
1005668,Berlin,Real Market Listing,1190.0,56.91,1190.0,56.91,0.9377029220779219
1005469,Berlin,Real Market Listing,619.0,55.4,619.0,55.4,0.9070616883116883
1002197,Köln,Real Market Listing,510.0,55.7,510.0,55.7,0.9131493506493507
1005230,Berlin,Real Market Listing,606.0,40.39,606.0,40.39,0.6024756493506493
1003443,Berlin,Real Market Listing,980.0,54.28,980.0,54.28,0.8843344155844155
1004818,Berlin,Real Market Listing,448.55,53.86,448.55,53.86,0.8758116883116882
1003439,München,Real Market Listing,595.0,35.0,595.0,35.0,0.49310064935064934
1006427,Berlin,Real Market Listing,447.52,43.08,447.52,43.08,0.6570616883116882
1005291,Berlin,Real Market Listing,551.95,43.29,551.95,43.29,0.661323051948052
1003217,München,Real Market Listing,600.0,27.0,600.0,27.0,0.330762987012987
1004331,Hamburg,Real Market Listing,799.0,52.0,799.0,52.0,0.8380681818181818
1004717,Hamburg,Real Market Listing,760.0,57.0,760.0,57.0,0.9395292207792207
1001544,Berlin,Real Market Listing,333.59,51.48,333.59,51.48,0.8275162337662337
1006268,Berlin,Real Market Listing,660.0,32.0,660.0,32.0,0.432224025974026
1002486,Berlin,Real Market Listing,995.0,47.0,995.0,47.0,0.7366071428571428
1000015,München,Real Market Listing,1100.0,28.0,1100.0,28.0,0.3510551948051948
1005808,Berlin,Real Market Listing,1070.0,41.71,1070.0,41.71,0.6292613636363636
1002765,Hamburg,Real Market Listing,900.0,46.0,900.0,46.0,0.716314935064935
1004350,Berlin,Real Market Listing,485.55,45.5,485.55,45.5,0.7061688311688311
1005737,München,Real Market Listing,851.0,37.0,851.0,37.0,0.533685064935065
1004447,München,Real Market Listing,1350.0,55.0,1350.0,55.0,0.8989448051948051
1001543,Berlin,Real Market Listing,805.0,54.22,805.0,54.22,0.883116883116883
1001926,Hamburg,Real Market Listing,530.0,45.94,530.0,45.94,0.7150974025974025
1001115,Köln,Real Market Listing,495.0,33.0,495.0,33.0,0.4525162337662338
1002691,Berlin,Real Market Listing,665.0,34.0,665.0,34.0,0.47280844155844154
1006524,Köln,Real Market Listing,780.0,40.24,780.0,40.24,0.5994318181818182
1002375,Hamburg,Real Market Listing,750.0,32.0,750.0,32.0,0.432224025974026
1006186,Berlin,Real Market Listing,462.26,51.05,462.26,51.05,0.8187905844155843
1003361,München,Real Market Listing,1413.66,57.92,1413.66,57.92,0.9581980519480519
1000737,Berlin,Real Market Listing,660.0,36.0,660.0,36.0,0.5133928571428571
1002647,Berlin,Real Market Listing,695.0,30.05,695.0,30.05,0.3926542207792208
1001074,Berlin,Real Market Listing,855.0,45.0,855.0,45.0,0.6960227272727272
1004168,Köln,Real Market Listing,990.0,44.0,990.0,44.0,0.6757305194805194
1001616,Berlin,Real Market Listing,970.0,26.13,970.0,26.13,0.3131087662337662
1005485,München,Real Market Listing,965.0,58.72,965.0,58.72,0.9744318181818181
1003158,Hamburg,Real Market Listing,652.0,50.18,652.0,50.18,0.8011363636363636
1000485,München,Real Market Listing,990.0,38.0,990.0,38.0,0.5539772727272727
